id	parent_skill_id	creator_id	skill_picture_url	title	description	created_date	level_id	bank_id	privacy	order	status
332	\N	1	skill_default.png	commissioned defence force officer	\N	42025.00407	333	\N	0	1	0
333	\N	1	skill_default.png	commissioned fire officer	\N	42025.00409	334	\N	0	1	0
334	\N	1	skill_default.png	commissioned police officer	\N	42025.0041	335	\N	0	1	0
335	\N	1	skill_default.png	commodities trader	\N	42025.00411	336	\N	0	1	0
336	\N	1	skill_default.png	common sense	\N	42025.00412	337	\N	0	1	0
337	\N	1	skill_default.png	communicate	\N	42025.00413	338	\N	0	1	0
338	\N	1	skill_default.png	communicate verbally	\N	42025.00414	339	\N	0	1	0
339	\N	1	skill_default.png	communicate well	\N	42025.00416	340	\N	0	1	0
340	\N	1	skill_default.png	communicating with young or old people	\N	42025.00417	341	\N	0	1	0
341	\N	1	skill_default.png	communications operator	\N	42025.00418	342	\N	0	1	0
342	\N	1	skill_default.png	community arts worker	\N	42025.00419	343	\N	0	1	0
343	\N	1	skill_default.png	community worker	\N	42025.0042	344	\N	0	1	0
344	\N	1	skill_default.png	company secretary	\N	42025.00421	345	\N	0	1	0
345	\N	1	skill_default.png	"compare, inspect, or record facts"	\N	42025.00422	346	\N	0	1	0
346	\N	1	skill_default.png	comparing results	\N	42025.00424	347	\N	0	1	0
347	\N	1	skill_default.png	competent	\N	42025.00425	348	\N	0	1	0
348	\N	1	skill_default.png	"competent: adequately qualified, ability."	\N	42025.00426	349	\N	0	1	0
349	\N	1	skill_default.png	competitive	\N	42025.00427	350	\N	0	1	0
350	\N	1	skill_default.png	compiling statistics	\N	42025.00428	351	\N	0	1	0
351	\N	1	skill_default.png	complementary health therapist nec	\N	42025.00429	352	\N	0	1	0
352	\N	1	skill_default.png	composer	\N	42025.00431	353	\N	0	1	0
353	\N	1	skill_default.png	comprehending books or ideas	\N	42025.00432	354	\N	0	1	0
354	\N	1	skill_default.png	comprehending ideas	\N	42025.00433	355	\N	0	1	0
355	\N	1	skill_default.png	comprehension	\N	42025.00434	356	\N	0	1	0
356	\N	1	skill_default.png	computation 	\N	42025.00435	357	\N	0	1	0
357	\N	1	skill_default.png	computer network and systems engineer	\N	42025.00436	358	\N	0	1	0
358	\N	1	skill_default.png	computer programming	\N	42025.00438	359	\N	0	1	0
359	\N	1	skill_default.png	computer skills	\N	42025.00439	360	\N	0	1	0
360	\N	1	skill_default.png	concrete work	\N	42025.0044	361	\N	0	1	0
361	\N	1	skill_default.png	conduct research in a library or on the internet	\N	42025.00441	362	\N	0	1	0
362	\N	1	skill_default.png	conducting interviews	\N	42025.00442	363	\N	0	1	0
363	\N	1	skill_default.png	conducting meetings	\N	42025.00443	364	\N	0	1	0
364	\N	1	skill_default.png	conference and event organiser	\N	42025.00444	365	\N	0	1	0
365	\N	1	skill_default.png	confident	\N	42025.00446	366	\N	0	1	0
366	\N	1	skill_default.png	"confident: trusting, fully assured, belief, trust in yourself."	\N	42025.00447	367	\N	0	1	0
367	\N	1	skill_default.png	configuration	\N	42025.00448	368	\N	0	1	0
368	\N	1	skill_default.png	conflict management	\N	42025.00449	369	\N	0	1	0
369	\N	1	skill_default.png	conflict resolution 	\N	42025.0045	370	\N	0	1	0
370	\N	1	skill_default.png	confront others	\N	42025.00451	371	\N	0	1	0
371	\N	1	skill_default.png	confronting other people	\N	42025.00453	372	\N	0	1	0
372	\N	1	skill_default.png	conscientious	\N	42025.00454	373	\N	0	1	0
373	\N	1	skill_default.png	conscientious: good moral understanding of right and wrong.	\N	42025.00455	374	\N	0	1	0
374	\N	1	skill_default.png	conservation officer	\N	42025.00456	375	\N	0	1	0
375	\N	1	skill_default.png	conservative	\N	42025.00457	376	\N	0	1	0
376	\N	1	skill_default.png	conservator	\N	42025.00458	377	\N	0	1	0
377	\N	1	skill_default.png	considerate	\N	42025.00459	378	\N	0	1	0
378	\N	1	skill_default.png	"consistent: constant to same principles, not changing."	\N	42025.00461	379	\N	0	1	0
379	\N	1	skill_default.png	construct or repair	\N	42025.00462	380	\N	0	1	0
380	\N	1	skill_default.png	constructing buildings	\N	42025.00463	381	\N	0	1	0
381	\N	1	skill_default.png	construction	\N	42025.00464	382	\N	0	1	0
382	\N	1	skill_default.png	construction estimator	\N	42025.00465	383	\N	0	1	0
383	\N	1	skill_default.png	construction project manager	\N	42025.00466	384	\N	0	1	0
384	\N	1	skill_default.png	construction skills	\N	42025.00468	385	\N	0	1	0
385	\N	1	skill_default.png	consulting organizations	\N	42025.00469	386	\N	0	1	0
386	\N	1	skill_default.png	content management systems	\N	42025.0047	387	\N	0	1	0
387	\N	1	skill_default.png	contract administrator	\N	42025.00471	388	\N	0	1	0
388	\N	1	skill_default.png	"contract, project or program administrator"	\N	42025.00472	389	\N	0	1	0
389	\N	1	skill_default.png	conveyancer	\N	42025.00473	390	\N	0	1	0
390	\N	1	skill_default.png	cook	\N	42025.00475	391	\N	0	1	0
391	\N	1	skill_default.png	cook s assistant	\N	42025.00476	392	\N	0	1	0
392	\N	1	skill_default.png	cooking	\N	42025.00477	393	\N	0	1	0
393	\N	1	skill_default.png	cooking food	\N	42025.00478	394	\N	0	1	0
394	\N	1	skill_default.png	cool	\N	42025.00479	395	\N	0	1	0
395	\N	1	skill_default.png	cooperation	\N	42025.0048	396	\N	0	1	0
396	\N	1	skill_default.png	cooperative	\N	42025.00481	397	\N	0	1	0
397	\N	1	skill_default.png	cooperative: work well with others.	\N	42025.00483	398	\N	0	1	0
398	\N	1	skill_default.png	coordinate fundraising activities	\N	42025.00484	399	\N	0	1	0
399	\N	1	skill_default.png	coordinating schedules/times	\N	42025.00485	400	\N	0	1	0
400	\N	1	skill_default.png	coping with deadlines	\N	42025.00486	401	\N	0	1	0
401	\N	1	skill_default.png	copywriter	\N	42025.00487	402	\N	0	1	0
402	\N	1	skill_default.png	corel draw	\N	42025.00488	403	\N	0	1	0
403	\N	1	skill_default.png	corel word perfect	\N	42025.0049	404	\N	0	1	0
404	\N	1	skill_default.png	corporate general manager	\N	42025.00491	405	\N	0	1	0
405	\N	1	skill_default.png	corporate treasurer	\N	42025.00492	406	\N	0	1	0
406	\N	1	skill_default.png	correctly filling orders	\N	42025.00493	407	\N	0	1	0
407	\N	1	skill_default.png	cosmetics consulting	\N	42025.00494	408	\N	0	1	0
408	\N	1	skill_default.png	cosplaying	\N	42025.00495	409	\N	0	1	0
409	\N	1	skill_default.png	cotton grower	\N	42025.00497	410	\N	0	1	0
410	\N	1	skill_default.png	counsel people	\N	42025.00498	411	\N	0	1	0
411	\N	1	skill_default.png	counseling others	\N	42025.00499	412	\N	0	1	0
412	\N	1	skill_default.png	counseling people 	\N	42025.005	413	\N	0	1	0
413	\N	1	skill_default.png	counseling skills	\N	42025.00501	414	\N	0	1	0
414	\N	1	skill_default.png	counseling/consulting people	\N	42025.00502	415	\N	0	1	0
415	\N	1	skill_default.png	counsellors nec	\N	42025.00503	416	\N	0	1	0
416	\N	1	skill_default.png	"count, observe, compile"	\N	42025.00505	417	\N	0	1	0
417	\N	1	skill_default.png	courageous	\N	42025.00506	418	\N	0	1	0
418	\N	1	skill_default.png	court bailiff or sheriff (aus) / court collections officer (nz)	\N	42025.00507	419	\N	0	1	0
419	\N	1	skill_default.png	create and talk about new ideas	\N	42025.00508	420	\N	0	1	0
420	\N	1	skill_default.png	creating meaningful and challenging work	\N	42025.00509	421	\N	0	1	0
421	\N	1	skill_default.png	creating meaningful work	\N	42025.0051	422	\N	0	1	0
422	\N	1	skill_default.png	creating new ideas	\N	42025.00512	423	\N	0	1	0
423	\N	1	skill_default.png	creative	\N	42025.00513	424	\N	0	1	0
424	\N	1	skill_default.png	creative thinking	\N	42025.00514	425	\N	0	1	0
425	\N	1	skill_default.png	creative thinking and problem solving 	\N	42025.00515	426	\N	0	1	0
426	\N	1	skill_default.png	creative thinking skills 	\N	42025.00516	427	\N	0	1	0
427	\N	1	skill_default.png	creative writing	\N	42025.00517	428	\N	0	1	0
428	\N	1	skill_default.png	"creative, artistic"	\N	42025.00519	429	\N	0	1	0
429	\N	1	skill_default.png	creativity	\N	42025.0052	430	\N	0	1	0
430	\N	1	skill_default.png	cricket	\N	42025.00521	431	\N	0	1	0
431	\N	1	skill_default.png	cricket (indoor)	\N	42025.00522	432	\N	0	1	0
432	\N	1	skill_default.png	crisis work	\N	42025.00523	433	\N	0	1	0
433	\N	1	skill_default.png	critical thinking	\N	42025.00524	434	\N	0	1	0
434	\N	1	skill_default.png	critical thinking skills	\N	42025.00525	435	\N	0	1	0
435	\N	1	skill_default.png	crocheting	\N	42025.00527	436	\N	0	1	0
436	\N	1	skill_default.png	crop farmers nec	\N	42025.00528	437	\N	0	1	0
437	\N	1	skill_default.png	cryptography	\N	42025.00529	438	\N	0	1	0
438	\N	1	skill_default.png	css	\N	42025.0053	439	\N	0	1	0
439	\N	1	skill_default.png	cubing	\N	42025.00531	440	\N	0	1	0
440	\N	1	skill_default.png	curiosity	\N	42025.00532	441	\N	0	1	0
441	\N	1	skill_default.png	curling	\N	42025.00534	442	\N	0	1	0
442	\N	1	skill_default.png	customer relations	\N	42025.00535	443	\N	0	1	0
443	\N	1	skill_default.png	customer service	\N	42025.00536	444	\N	0	1	0
444	\N	1	skill_default.png	customer service manager	\N	42025.00537	445	\N	0	1	0
445	\N	1	skill_default.png	customer service skills	\N	42025.00538	446	\N	0	1	0
446	\N	1	skill_default.png	cycling	\N	42025.00539	447	\N	0	1	0
447	\N	1	skill_default.png	dairy cattle farmer	\N	42025.00541	448	\N	0	1	0
448	\N	1	skill_default.png	dance	\N	42025.00542	449	\N	0	1	0
449	\N	1	skill_default.png	dance teacher (private tuition)	\N	42025.00543	450	\N	0	1	0
450	\N	1	skill_default.png	"dance, body movement"	\N	42025.00544	451	\N	0	1	0
451	\N	1	skill_default.png	"dance, create body movement"	\N	42025.00545	452	\N	0	1	0
452	\N	1	skill_default.png	dancer or choreographer	\N	42025.00546	453	\N	0	1	0
453	\N	1	skill_default.png	dancing	\N	42025.00547	454	\N	0	1	0
454	\N	1	skill_default.png	daring	\N	42025.00549	455	\N	0	1	0
455	\N	1	skill_default.png	darts	\N	42025.0055	456	\N	0	1	0
456	\N	1	skill_default.png	data analytics	\N	42025.00551	457	\N	0	1	0
457	\N	1	skill_default.png	database administrator	\N	42025.00552	458	\N	0	1	0
458	\N	1	skill_default.png	deal with obstacles and crises	\N	42025.00553	459	\N	0	1	0
459	\N	1	skill_default.png	dealing with complaints	\N	42025.00554	460	\N	0	1	0
460	\N	1	skill_default.png	dealing with data	\N	42025.00556	461	\N	0	1	0
461	\N	1	skill_default.png	debate	\N	42025.00557	462	\N	0	1	0
462	\N	1	skill_default.png	deciding uses of money	\N	42025.00558	463	\N	0	1	0
463	\N	1	skill_default.png	decision making	\N	42025.00559	464	\N	0	1	0
464	\N	1	skill_default.png	decision making skills	\N	42025.0056	465	\N	0	1	0
465	\N	1	skill_default.png	decisive	\N	42025.00561	466	\N	0	1	0
466	\N	1	skill_default.png	decorating	\N	42025.00563	467	\N	0	1	0
467	\N	1	skill_default.png	decorating a store	\N	42025.00564	468	\N	0	1	0
468	\N	1	skill_default.png	decorating classrooms	\N	42025.00565	469	\N	0	1	0
469	\N	1	skill_default.png	dedicated: devoted to aims or vocation.	\N	42025.00566	470	\N	0	1	0
470	\N	1	skill_default.png	deer farmer	\N	42025.00567	471	\N	0	1	0
471	\N	1	skill_default.png	defence force member   other ranks	\N	42025.00568	472	\N	0	1	0
472	\N	1	skill_default.png	defence force senior officer	\N	42025.00569	473	\N	0	1	0
473	\N	1	skill_default.png	defining a problem	\N	42025.00571	474	\N	0	1	0
474	\N	1	skill_default.png	defining performance standards	\N	42025.00572	475	\N	0	1	0
475	\N	1	skill_default.png	defining problems	\N	42025.00573	476	\N	0	1	0
476	\N	1	skill_default.png	delegate	\N	42025.00574	477	\N	0	1	0
477	\N	1	skill_default.png	delegate responsibility	\N	42025.00575	478	\N	0	1	0
478	\N	1	skill_default.png	delegating responsibilities	\N	42025.00576	479	\N	0	1	0
479	\N	1	skill_default.png	delegating skills	\N	42025.00578	480	\N	0	1	0
480	\N	1	skill_default.png	deliberate	\N	42025.00579	481	\N	0	1	0
481	\N	1	skill_default.png	deliver bad news	\N	42025.0058	482	\N	0	1	0
482	\N	1	skill_default.png	delivery goods	\N	42025.00581	483	\N	0	1	0
483	\N	1	skill_default.png	deltiology (postcard collecting)	\N	42025.00582	484	\N	0	1	0
484	\N	1	skill_default.png	democratic	\N	42025.00583	485	\N	0	1	0
485	\N	1	skill_default.png	demonstrate something	\N	42025.00584	486	\N	0	1	0
486	\N	1	skill_default.png	demonstrating products	\N	42025.00586	487	\N	0	1	0
487	\N	1	skill_default.png	dental hygienist	\N	42025.00587	488	\N	0	1	0
488	\N	1	skill_default.png	dental prothetist	\N	42025.00588	489	\N	0	1	0
489	\N	1	skill_default.png	dental specialist	\N	42025.00589	490	\N	0	1	0
490	\N	1	skill_default.png	dental technician	\N	42025.0059	491	\N	0	1	0
491	\N	1	skill_default.png	dental therapist	\N	42025.00591	492	\N	0	1	0
492	\N	1	skill_default.png	dentist	\N	42025.00593	493	\N	0	1	0
493	\N	1	skill_default.png	dependable	\N	42025.00594	494	\N	0	1	0
494	\N	1	skill_default.png	dependable: may be relied on.	\N	42025.00595	495	\N	0	1	0
495	\N	1	skill_default.png	dermatologist	\N	42025.00596	496	\N	0	1	0
496	\N	1	skill_default.png	design	\N	42025.00597	497	\N	0	1	0
497	\N	1	skill_default.png	"design buildings, furniture, etc."	\N	42025.00598	498	\N	0	1	0
498	\N	1	skill_default.png	"design posters, draw cartoons and illustrations"	\N	42025.006	499	\N	0	1	0
499	\N	1	skill_default.png	design presentations	\N	42025.00601	500	\N	0	1	0
500	\N	1	skill_default.png	designing systems	\N	42025.00602	501	\N	0	1	0
501	\N	1	skill_default.png	desire to improve	\N	42025.00603	502	\N	0	1	0
502	\N	1	skill_default.png	desire to learn	\N	42025.00604	503	\N	0	1	0
503	\N	1	skill_default.png	desktop publishing	\N	42025.00605	504	\N	0	1	0
504	\N	1	skill_default.png	detail oriented	\N	42025.00606	505	\N	0	1	0
505	\N	1	skill_default.png	detail-oriented	\N	42025.00608	506	\N	0	1	0
506	\N	1	skill_default.png	detect a lie	\N	42025.00609	507	\N	0	1	0
507	\N	1	skill_default.png	detective	\N	42025.0061	508	\N	0	1	0
508	\N	1	skill_default.png	determination	\N	42025.00611	509	\N	0	1	0
509	\N	1	skill_default.png	determined	\N	42025.00612	510	\N	0	1	0
510	\N	1	skill_default.png	"determined: to do, resolve, on a course of action."	\N	42025.00613	511	\N	0	1	0
511	\N	1	skill_default.png	determining a problem	\N	42025.00615	512	\N	0	1	0
512	\N	1	skill_default.png	developer programmer	\N	42025.00616	513	\N	0	1	0
513	\N	1	skill_default.png	"developing a climate of enthusiasm, teamwork, and cooperation"	\N	42025.00617	514	\N	0	1	0
514	\N	1	skill_default.png	developing plans for projects	\N	42025.00618	515	\N	0	1	0
515	\N	1	skill_default.png	dexterity	\N	42025.00619	516	\N	0	1	0
516	\N	1	skill_default.png	diagnostic and interventional radiologist	\N	42025.0062	517	\N	0	1	0
517	\N	1	skill_default.png	diagnostics	\N	42025.00622	518	\N	0	1	0
518	\N	1	skill_default.png	diesel motor mechanic	\N	42025.00623	519	\N	0	1	0
519	\N	1	skill_default.png	diesel repairs	\N	42025.00624	520	\N	0	1	0
520	\N	1	skill_default.png	dietitian	\N	42025.00625	521	\N	0	1	0
521	\N	1	skill_default.png	digital arts	\N	42025.00626	522	\N	0	1	0
522	\N	1	skill_default.png	dignified	\N	42025.00627	523	\N	0	1	0
523	\N	1	skill_default.png	diplomacy skills	\N	42025.00628	524	\N	0	1	0
524	\N	1	skill_default.png	diplomatic	\N	42025.0063	525	\N	0	1	0
525	\N	1	skill_default.png	direct others	\N	42025.00631	526	\N	0	1	0
526	\N	1	skill_default.png	direct projects	\N	42025.00632	527	\N	0	1	0
527	\N	1	skill_default.png	direct the work of others	\N	42025.00633	528	\N	0	1	0
528	\N	1	skill_default.png	directing clients	\N	42025.00634	529	\N	0	1	0
529	\N	1	skill_default.png	directing customers	\N	42025.00635	530	\N	0	1	0
530	\N	1	skill_default.png	directing procedures	\N	42025.00637	531	\N	0	1	0
531	\N	1	skill_default.png	"director (film, television, radio or stage)"	\N	42025.00638	532	\N	0	1	0
532	\N	1	skill_default.png	director of photography	\N	42025.00639	533	\N	0	1	0
533	\N	1	skill_default.png	disabilities services officer	\N	42025.0064	534	\N	0	1	0
534	\N	1	skill_default.png	disc golf	\N	42025.00641	535	\N	0	1	0
535	\N	1	skill_default.png	discreet	\N	42025.00642	536	\N	0	1	0
536	\N	1	skill_default.png	dishwashing	\N	42025.00644	537	\N	0	1	0
537	\N	1	skill_default.png	dispensing information	\N	42025.00645	538	\N	0	1	0
538	\N	1	skill_default.png	displaying art	\N	42025.00646	539	\N	0	1	0
539	\N	1	skill_default.png	displaying artistic ideas	\N	42025.00647	540	\N	0	1	0
540	\N	1	skill_default.png	displaying samples	\N	42025.00648	541	\N	0	1	0
541	\N	1	skill_default.png	distributing products	\N	42025.00649	542	\N	0	1	0
542	\N	1	skill_default.png	diver	\N	42025.0065	543	\N	0	1	0
543	\N	1	skill_default.png	diversional therapist	\N	42025.00652	544	\N	0	1	0
544	\N	1	skill_default.png	diving instructor (open water)	\N	42025.00653	545	\N	0	1	0
545	\N	1	skill_default.png	do basic cooking	\N	42025.00654	546	\N	0	1	0
546	\N	1	skill_default.png	do push-ups and sit-ups properly	\N	42025.00655	547	\N	0	1	0
547	\N	1	skill_default.png	documentation	\N	42025.00656	548	\N	0	1	0
548	\N	1	skill_default.png	doesn t in various situations	\N	42025.00657	549	\N	0	1	0
549	\N	1	skill_default.png	dog and horse racing official	\N	42025.00659	550	\N	0	1	0
550	\N	1	skill_default.png	dog handler or trainer	\N	42025.0066	551	\N	0	1	0
551	\N	1	skill_default.png	dog sport	\N	42025.00661	552	\N	0	1	0
552	\N	1	skill_default.png	dominant	\N	42025.00662	553	\N	0	1	0
553	\N	1	skill_default.png	donate at an organisation	\N	42025.00663	554	\N	0	1	0
554	\N	1	skill_default.png	drafting reports	\N	42025.00664	555	\N	0	1	0
555	\N	1	skill_default.png	drainer	\N	42025.00666	556	\N	0	1	0
556	\N	1	skill_default.png	drama	\N	42025.00667	557	\N	0	1	0
557	\N	1	skill_default.png	drama teacher (private tuition)	\N	42025.00668	558	\N	0	1	0
558	\N	1	skill_default.png	dramatizing ideas	\N	42025.00669	559	\N	0	1	0
559	\N	1	skill_default.png	draw or create other art	\N	42025.0067	560	\N	0	1	0
560	\N	1	skill_default.png	"draw, sketch, render"	\N	42025.00671	561	\N	0	1	0
561	\N	1	skill_default.png	drawing	\N	42025.00672	562	\N	0	1	0
562	\N	1	skill_default.png	drawing/painting 	\N	42025.00674	563	\N	0	1	0
563	\N	1	skill_default.png	dressmaker or tailor	\N	42025.00675	564	\N	0	1	0
564	\N	1	skill_default.png	driller	\N	42025.00676	565	\N	0	1	0
565	\N	1	skill_default.png	drinking coffee	\N	42025.00677	566	\N	0	1	0
566	\N	1	skill_default.png	drive a manual transmission vehicle	\N	42025.00678	567	\N	0	1	0
567	\N	1	skill_default.png	drive or operate vehicles	\N	42025.00679	568	\N	0	1	0
568	\N	1	skill_default.png	driving	\N	42025.00681	569	\N	0	1	0
569	\N	1	skill_default.png	driving 	\N	42025.00682	570	\N	0	1	0
570	\N	1	skill_default.png	driving diesel trucks	\N	42025.00683	571	\N	0	1	0
571	\N	1	skill_default.png	driving instructor	\N	42025.00684	572	\N	0	1	0
572	\N	1	skill_default.png	driving safely 	\N	42025.00685	573	\N	0	1	0
573	\N	1	skill_default.png	driving small trucks	\N	42025.00686	574	\N	0	1	0
574	\N	1	skill_default.png	drug and alcohol counsellor	\N	42025.00688	575	\N	0	1	0
575	\N	1	skill_default.png	drying clothes and dishes	\N	42025.00689	576	\N	0	1	0
576	\N	1	skill_default.png	dusting	\N	42025.0069	577	\N	0	1	0
577	\N	1	skill_default.png	dusting furniture	\N	42025.00691	578	\N	0	1	0
578	\N	1	skill_default.png	dyeing yarn 	\N	42025.00692	579	\N	0	1	0
579	\N	1	skill_default.png	eager	\N	42025.00693	580	\N	0	1	0
580	\N	1	skill_default.png	early childhood (pre-primary school) teacher	\N	42025.00694	581	\N	0	1	0
581	\N	1	skill_default.png	earth science technician	\N	42025.00696	582	\N	0	1	0
582	\N	1	skill_default.png	easygoing	\N	42025.00697	583	\N	0	1	0
583	\N	1	skill_default.png	eat healthy	\N	42025.00698	584	\N	0	1	0
584	\N	1	skill_default.png	eating	\N	42025.00699	585	\N	0	1	0
585	\N	1	skill_default.png	economist	\N	42025.007	586	\N	0	1	0
586	\N	1	skill_default.png	edit a picture	\N	42025.00701	587	\N	0	1	0
587	\N	1	skill_default.png	edit a video	\N	42025.00703	588	\N	0	1	0
588	\N	1	skill_default.png	editing	\N	42025.00704	589	\N	0	1	0
589	\N	1	skill_default.png	editing work	\N	42025.00705	590	\N	0	1	0
590	\N	1	skill_default.png	education adviser	\N	42025.00706	591	\N	0	1	0
591	\N	1	skill_default.png	education managers nec	\N	42025.00707	592	\N	0	1	0
592	\N	1	skill_default.png	education reviewer	\N	42025.00708	593	\N	0	1	0
593	\N	1	skill_default.png	educational psychologist	\N	42025.00709	594	\N	0	1	0
594	\N	1	skill_default.png	effective listening skills 	\N	42025.00711	595	\N	0	1	0
595	\N	1	skill_default.png	effective study skills	\N	42025.00712	596	\N	0	1	0
596	\N	1	skill_default.png	efficiency	\N	42025.00713	597	\N	0	1	0
597	\N	1	skill_default.png	efficient	\N	42025.00714	598	\N	0	1	0
598	\N	1	skill_default.png	"efficient: competent, capable, able to get results."	\N	42025.00715	599	\N	0	1	0
599	\N	1	skill_default.png	effort 	\N	42025.00716	600	\N	0	1	0
600	\N	1	skill_default.png	electorate officer	\N	42025.00718	601	\N	0	1	0
601	\N	1	skill_default.png	electrical engineer	\N	42025.00719	602	\N	0	1	0
602	\N	1	skill_default.png	electrical engineering draftsperson	\N	42025.0072	603	\N	0	1	0
603	\N	1	skill_default.png	electrical engineering technician	\N	42025.00721	604	\N	0	1	0
604	\N	1	skill_default.png	electrical linesworker	\N	42025.00722	605	\N	0	1	0
605	\N	1	skill_default.png	electrical repairs	\N	42025.00723	606	\N	0	1	0
606	\N	1	skill_default.png	electrical wiring	\N	42025.00725	607	\N	0	1	0
607	\N	1	skill_default.png	electrician (general)	\N	42025.00726	608	\N	0	1	0
608	\N	1	skill_default.png	electrician (special class)	\N	42025.00727	609	\N	0	1	0
609	\N	1	skill_default.png	electronic engineering draftsperson	\N	42025.00728	610	\N	0	1	0
610	\N	1	skill_default.png	electronic engineering technician	\N	42025.00729	611	\N	0	1	0
611	\N	1	skill_default.png	electronic equipment trades worker	\N	42025.0073	612	\N	0	1	0
612	\N	1	skill_default.png	electronic instrument trades worker (general)	\N	42025.00731	613	\N	0	1	0
613	\N	1	skill_default.png	electronic instrument trades worker (special class)	\N	42025.00733	614	\N	0	1	0
614	\N	1	skill_default.png	electronics 	\N	42025.00734	615	\N	0	1	0
615	\N	1	skill_default.png	electronics engineer	\N	42025.00735	616	\N	0	1	0
616	\N	1	skill_default.png	electroplater	\N	42025.00736	617	\N	0	1	0
617	\N	1	skill_default.png	element collecting	\N	42025.00737	618	\N	0	1	0
618	\N	1	skill_default.png	email	\N	42025.00738	619	\N	0	1	0
619	\N	1	skill_default.png	embroidery	\N	42025.0074	620	\N	0	1	0
620	\N	1	skill_default.png	embroidery 	\N	42025.00741	621	\N	0	1	0
621	\N	1	skill_default.png	emergency medicine specialist	\N	42025.00742	622	\N	0	1	0
622	\N	1	skill_default.png	emergency service worker	\N	42025.00743	623	\N	0	1	0
623	\N	1	skill_default.png	emotional	\N	42025.00744	624	\N	0	1	0
624	\N	1	skill_default.png	employee relations	\N	42025.00745	625	\N	0	1	0
625	\N	1	skill_default.png	empowering others	\N	42025.00747	626	\N	0	1	0
626	\N	1	skill_default.png	enameling 	\N	42025.00748	627	\N	0	1	0
627	\N	1	skill_default.png	encouraging others	\N	42025.00749	628	\N	0	1	0
628	\N	1	skill_default.png	encouraging people	\N	42025.0075	629	\N	0	1	0
629	\N	1	skill_default.png	end a date politely without making promises	\N	42025.00751	630	\N	0	1	0
630	\N	1	skill_default.png	end user support	\N	42025.00752	631	\N	0	1	0
631	\N	1	skill_default.png	endocrinologist	\N	42025.00753	632	\N	0	1	0
632	\N	1	skill_default.png	enduring long hours	\N	42025.00755	633	\N	0	1	0
633	\N	1	skill_default.png	energetic	\N	42025.00756	634	\N	0	1	0
634	\N	1	skill_default.png	"energetic: active, full of life, vigorous, an energetic worker."	\N	42025.00757	635	\N	0	1	0
635	\N	1	skill_default.png	enforcing rules	\N	42025.00758	636	\N	0	1	0
636	\N	1	skill_default.png	enforcing rules and regulations	\N	42025.00759	637	\N	0	1	0
637	\N	1	skill_default.png	engineering	\N	42025.0076	638	\N	0	1	0
638	\N	1	skill_default.png	engineering manager	\N	42025.00762	639	\N	0	1	0
639	\N	1	skill_default.png	engineering patternmaker	\N	42025.00763	640	\N	0	1	0
640	\N	1	skill_default.png	engineering professionals nec	\N	42025.00764	641	\N	0	1	0
641	\N	1	skill_default.png	engineering technologist	\N	42025.00765	642	\N	0	1	0
642	\N	1	skill_default.png	engraver	\N	42025.00766	643	\N	0	1	0
643	\N	1	skill_default.png	enterprising	\N	42025.00767	644	\N	0	1	0
644	\N	1	skill_default.png	"enterprising: strong interest, great eagerness."	\N	42025.00769	645	\N	0	1	0
645	\N	1	skill_default.png	entertainer or variety artist	\N	42025.0077	646	\N	0	1	0
646	\N	1	skill_default.png	entertaining others	\N	42025.00771	647	\N	0	1	0
647	\N	1	skill_default.png	entertaining people	\N	42025.00772	648	\N	0	1	0
648	\N	1	skill_default.png	enthusiasm	\N	42025.00773	649	\N	0	1	0
649	\N	1	skill_default.png	enthusiastic	\N	42025.00774	650	\N	0	1	0
650	\N	1	skill_default.png	environmental consultant	\N	42025.00775	651	\N	0	1	0
651	\N	1	skill_default.png	environmental engineer	\N	42025.00777	652	\N	0	1	0
652	\N	1	skill_default.png	environmental health officer	\N	42025.00778	653	\N	0	1	0
653	\N	1	skill_default.png	environmental manager	\N	42025.00779	654	\N	0	1	0
654	\N	1	skill_default.png	environmental research scientist	\N	42025.0078	655	\N	0	1	0
655	\N	1	skill_default.png	environmental scientists nec	\N	42025.00781	656	\N	0	1	0
656	\N	1	skill_default.png	envisioning solutions or ideas	\N	42025.00782	657	\N	0	1	0
657	\N	1	skill_default.png	equestrianism	\N	42025.00784	658	\N	0	1	0
658	\N	1	skill_default.png	equipment hire manager	\N	42025.00785	659	\N	0	1	0
659	\N	1	skill_default.png	esperanto 	\N	42025.00786	660	\N	0	1	0
660	\N	1	skill_default.png	estimating physical space	\N	42025.00787	661	\N	0	1	0
661	\N	1	skill_default.png	estimating project workload	\N	42025.00788	662	\N	0	1	0
662	\N	1	skill_default.png	ethics	\N	42025.00789	663	\N	0	1	0
663	\N	1	skill_default.png	evaluate	\N	42025.00791	664	\N	0	1	0
664	\N	1	skill_default.png	evaluate information for relevance and accuracy	\N	42025.00792	665	\N	0	1	0
665	\N	1	skill_default.png	evaluating programs	\N	42025.00793	666	\N	0	1	0
666	\N	1	skill_default.png	evaluating work	\N	42025.00794	667	\N	0	1	0
667	\N	1	skill_default.png	excel	\N	42025.00795	668	\N	0	1	0
668	\N	1	skill_default.png	excellent ability to adapt to difficult situations	\N	42025.00796	669	\N	0	1	0
669	\N	1	skill_default.png	exhibition drill	\N	42025.00797	670	\N	0	1	0
670	\N	1	skill_default.png	experience in the art of persuading	\N	42025.00799	671	\N	0	1	0
